,idvar,year,X,countryname,ccode,gdppercap,population,LoTPoliceCriminal,LoTPoliceDissident,LoTPoliceMarginalized,LoTPoliceStateAgent,LoTPrisonCriminal,LoTPrisonDissident,LoTPrisonMarginalized,LoTPrisonStateAgent,LoTMilitaryCriminal,LoTMilitaryDissident,LoTMilitaryMarginalized,LoTMilitaryStateAgent,LoTIntelligenceCriminal,LoTIntelligenceDissident,LoTIntelligenceMarginalized,LoTIntelligenceStateAgent,LoTImmigrationCriminal,LoTImmigrationDissident,LoTImmigrationMarginalized,LoTImmigrationStateAgent,LoTParamilitaryCriminal,LoTParamilitaryDissident,LoTParamilitaryMarginalized,LoTParamilitaryStateAgent,RstrctAccess,uds.mean,uds.sd,uds.median,uds.025,uds.975,polity2,xconst,parreg,parcomp,exconst,bornyear,endyear,democracy,agedem,agereg,polityDemoc,cyear,lotPolCri,lotPolDis,lotPolMar,lotPolSA,lotPriCri,lotPriDis,lotPriMar,lotPriSA,lotMilCri,lotMilDis,lotMilMar,lotMilSA,lotIntCri,lotIntDis,lotIntMar,lotIntSA,lotImmCri,lotImmDis,lotImmMar,lotImmSA,lotParCri,lotParDis,lotParMar,lotParSA,codingstart,COWcode,v2x_polyarchy,v2x_api,v2x_mpi,v2x_jucon,CIRI,UNCTRY,POLITY,INJUD
61,135,2000,61,Peru,PER,1967.24321,25914875,4,3,0,0,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006108722,0.118315105,-0.008574117,-0.241170984,0.228514307,5,NA,NA,NA,NA,1839,2008,0,11,11,0,0,4,3,0,0,2,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.472759865,0.720368287,0.225151442,0.103286266,512,604,135,1
62,135,2001,62,Peru,PER,1964.573039,26261363,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783097924,0.184427073,0.773720612,0.441528604,1.158600756,9,7,2,4,7,1839,2008,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.773679293,0.899292364,0.648066221,0.731333971,512,604,135,1
63,135,2002,63,Peru,PER,2046.377424,26601463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732269346,0.177064586,0.724102176,0.415429534,1.09722661,9,7,2,4,7,1839,2008,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.810507435,0.917413652,0.703601218,0.773359835,512,604,135,1
64,135,2003,64,Peru,PER,2191.37156,26937737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7259183,0.181134784,0.717695397,0.402442307,1.113527968,9,7,2,4,7,1839,2008,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.814511051,0.919112599,0.709909504,0.773359835,512,604,135,1
65,135,2004,65,Peru,PER,2445.446488,27273188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723622713,0.179286558,0.717554375,0.398421022,1.092669789,9,7,2,4,7,1839,2008,1,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.814511051,0.919112599,0.709909504,0.773359835,512,604,135,2
66,135,2005,66,Peru,PER,2714.480116,27610406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726371329,0.17606975,0.716827899,0.409910103,1.093371352,9,7,2,4,7,1839,2008,1,5,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,135,0.814511051,0.919112599,0.709909504,0.748682737,512,604,135,2
67,140,1995,67,Brazil,BRA,4827.152443,162755054,4,0,-99,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706808096,0.18293297,0.70001678,0.364581081,1.083987452,8,6,2,4,6,1822,2008,1,11,11,1,-5,4,0,NA,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.888272509,0.953227114,0.823317903,0.776767671,170,76,140,1
68,140,1996,68,Brazil,BRA,5144.64366,165303155,3,0,-99,0,4,-99,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706805791,0.180819352,0.705766778,0.365131754,1.070465826,8,6,2,4,6,1822,2008,1,12,12,1,-4,3,0,NA,0,4,NA,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.887222673,0.952769291,0.821676055,0.776767671,170,76,140,1
69,140,1997,69,Brazil,BRA,5260.463813,167893835,3,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660852376,0.178376677,0.655601172,0.326435028,1.025038112,8,6,2,4,6,1822,2008,1,13,13,1,-3,3,0,2,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.887222673,0.952769291,0.821676055,0.776767671,170,76,140,1
70,140,1998,70,Brazil,BRA,5065.336705,170516482,5,0,-99,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.657249814,0.180387386,0.651541482,0.317243898,1.023270371,8,6,2,4,6,1822,2008,1,14,14,1,-2,5,0,NA,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.894440753,0.955836208,0.833045298,0.776767671,170,76,140,1
71,140,1999,71,Brazil,BRA,3461.612858,173153066,4,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.627816096,0.186484575,0.62128723,0.271467402,1.002071205,8,6,2,4,6,1822,2008,1,15,15,1,-1,4,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.895733259,0.956345476,0.835121041,0.776767671,170,76,140,1
72,140,2000,72,Brazil,BRA,3728.50801,175786441,2,0,3,0,5,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.765708449,0.17743051,0.76429337,0.428856451,1.115372697,8,6,2,4,6,1822,2008,1,16,16,1,0,2,0,3,0,5,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.897948186,0.957339884,0.838556488,0.776767671,170,76,140,1
73,140,2001,73,Brazil,BRA,3135.155229,178419396,5,0,5,0,5,0,5,0,5,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682489561,0.191428572,0.680093212,0.322463628,1.07269681,8,6,2,4,6,1822,2008,1,17,17,1,1,5,0,5,0,5,0,5,0,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.895335142,0.956194223,0.834476062,0.776767671,170,76,140,1
74,140,2002,74,Brazil,BRA,2805.717257,181045592,0,0,-99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737966322,0.195643284,0.735529772,0.36155458,1.125075085,8,6,2,4,6,1822,2008,1,18,18,1,2,0,0,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.895143895,0.95611426,0.83417353,0.776767671,170,76,140,1
75,140,2003,75,Brazil,BRA,3040.506496,183627339,0,0,0,0,5,2,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688128716,0.192320525,0.682676042,0.313118729,1.063903519,8,6,2,4,6,1822,2008,1,19,19,1,3,0,0,0,0,5,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.892245211,0.954895562,0.82959486,0.776767671,170,76,140,1
76,140,2004,76,Brazil,BRA,3596.22458,186116363,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681797275,0.190904996,0.677670844,0.315219897,1.057172597,8,6,2,4,6,1822,2008,1,20,20,1,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.892245211,0.954895562,0.82959486,0.776767671,170,76,140,1
77,140,2005,77,Brazil,BRA,4730.653468,188479240,0,0,-99,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.808038448,0.200479524,0.801734974,0.423579214,1.210272716,8,6,2,4,6,1822,2008,1,21,21,1,5,0,0,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,140,0.907547218,0.961468265,0.853626171,0.886663616,170,76,140,1
78,145,1995,78,Bolivia,BOL,887.4682897,7566716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698357366,0.16589944,0.686951669,0.404764288,1.057672798,9,7,2,4,7,1848,2008,1,14,14,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.760211928,0.892975858,0.627447999,0.565948665,161,68,145,1
79,145,1996,79,Bolivia,BOL,958.4735178,7717445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743534794,0.172488141,0.738014467,0.423939287,1.106804984,9,7,2,4,7,1848,2008,1,15,15,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.760211928,0.892975858,0.627447999,0.565948665,161,68,145,1
80,145,1997,80,Bolivia,BOL,1006.964099,7870860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847462364,0.18925816,0.840691068,0.502133336,1.237953046,9,7,2,4,7,1848,2008,1,16,16,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.763693241,0.894558759,0.632827723,0.562196732,161,68,145,1
81,145,1998,81,Bolivia,BOL,1058.718354,8026257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849081387,0.185700161,0.839619902,0.510338585,1.230754609,9,7,2,4,7,1848,2008,1,17,17,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.758895404,0.892057326,0.625733483,0.562196732,161,68,145,1
82,145,1999,82,Bolivia,BOL,1012.510021,8182710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838871219,0.190554534,0.834910288,0.480066324,1.22519282,9,7,2,4,7,1848,2008,1,18,18,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.759256968,0.892341057,0.626172879,0.562196732,161,68,145,1
83,145,2000,83,Bolivia,BOL,1007.002869,8339512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692695065,0.150558714,0.6893716,0.412075876,0.995495885,9,7,2,4,7,1848,2008,1,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.760992547,0.893126313,0.628858781,0.562196732,161,68,145,1
84,145,2001,84,Bolivia,BOL,958.2363141,8496378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840642508,0.193279661,0.837823968,0.483351765,1.225546953,9,7,2,4,7,1848,2008,1,20,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.759138414,0.89209168,0.626185147,0.562196732,161,68,145,1
85,145,2002,85,Bolivia,BOL,913.5758534,8653343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779104341,0.183464399,0.772259154,0.439694269,1.155129721,9,7,2,4,7,1848,2008,1,21,21,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.752404223,0.888460795,0.61634765,0.562196732,161,68,145,1
86,145,2003,86,Bolivia,BOL,917.3643105,8810420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553770685,0.14498705,0.546082015,0.285686006,0.85558428,8,7,2,3,7,1848,2008,1,22,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.736388302,0.880570082,0.592206521,0.560812056,161,68,145,1
87,145,2004,87,Bolivia,BOL,978.3347576,8967740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585360865,0.147253502,0.574708895,0.320885452,0.890101917,8,7,2,3,7,1848,2008,1,23,23,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.765839334,0.895688082,0.635990585,0.632539093,161,68,145,1
88,145,2005,88,Bolivia,BOL,1046.427843,9125405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49068238,0.136812939,0.483709555,0.234957476,0.771633149,8,7,2,3,7,1848,2008,1,24,24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,145,0.755048,0.890151039,0.619944961,0.605769932,161,68,145,1
89,150,1995,89,Paraguay,PRY,1903.467994,4760853,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281599646,0.11961431,0.283549881,0.041900192,0.512762892,7,7,2,3,7,1876,2008,1,7,7,1,-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.539565547,0.770454551,0.308676542,0.544590056,509,600,150,1
90,150,1996,90,Paraguay,PRY,2009.649903,4870695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282270478,0.118059681,0.282371748,0.053716522,0.520304539,7,7,2,3,7,1876,2008,1,8,8,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.546347296,0.774182142,0.31851245,0.544590056,509,600,150,2
91,150,1997,91,Paraguay,PRY,2000.910277,4980346,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283094009,0.118311787,0.282565823,0.047101492,0.515897545,7,7,2,3,7,1876,2008,1,9,9,1,-3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.54984762,0.776724971,0.322970268,0.544590056,509,600,150,2
92,150,1998,92,Paraguay,PRY,1773.24128,5089306,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318250363,0.119440016,0.319276028,0.082552593,0.546527433,6,6,2,3,6,1876,2008,1,10,10,1,-2,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.559560218,0.780991874,0.338128561,0.544590056,509,600,150,1
93,150,1999,93,Paraguay,PRY,1614.903727,5196935,5,0,5,0,5,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132123106,0.129795668,0.131828221,-0.122224379,0.388124215,7,7,2,3,7,1876,2008,1,11,11,1,-1,5,0,5,0,5,0,5,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.561666442,0.781284764,0.342048121,0.548670113,509,600,150,1
94,150,2000,94,Paraguay,PRY,1545.625548,5302703,5,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383352099,0.118469623,0.384500324,0.149212273,0.607777314,7,7,2,3,7,1876,2008,1,12,12,1,0,5,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.550132089,0.773633883,0.326630295,0.594006538,509,600,150,1
95,150,2001,95,Paraguay,PRY,1417.26032,5406625,3,3,0,0,0,0,0,0,3,0,-8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295078203,0.126012235,0.298963286,0.042363289,0.532986932,7,7,2,3,7,1876,2008,1,13,13,1,1,3,3,0,0,0,0,0,0,3,0,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.550132089,0.773633883,0.326630295,0.594006538,509,600,150,1
96,150,2002,96,Paraguay,PRY,1148.229049,5508615,0,0,0,0,5,0,5,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297738152,0.125409414,0.301518156,0.045351075,0.541329929,7,7,2,3,7,1876,2008,1,14,14,1,2,0,0,0,0,5,0,5,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.550132089,0.773633883,0.326630295,0.594006538,509,600,150,1
97,150,2003,97,Paraguay,PRY,1174.779765,5607948,0,0,0,0,0,0,0,0,0,2,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369461656,0.125865655,0.372489275,0.12137371,0.610361693,8,7,2,3,7,1876,2008,1,15,15,1,3,0,0,0,0,0,0,0,0,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.581888462,0.793307371,0.370469553,0.594006538,509,600,150,1
98,150,2004,98,Paraguay,PRY,1408.527483,5703742,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37032335,0.124907096,0.371281964,0.125007892,0.617667418,8,7,2,3,7,1876,2008,1,16,16,1,4,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.617429753,0.814937871,0.419921636,0.594006538,509,600,150,1
99,150,2005,99,Paraguay,PRY,1507.145951,5795493,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370315056,0.123626036,0.373211639,0.123560726,0.607758987,8,7,2,3,7,1876,2008,1,17,17,1,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,150,0.617429753,0.814937871,0.419921636,0.594006538,509,600,150,1
100,155,1995,100,Chile,CHL,5026.720634,14193986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640604417,0.150302359,0.634570925,0.364347086,0.953364091,8,7,2,4,7,1839,2008,1,6,6,1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.87121653,0.945706708,0.796726353,0.970044136,206,152,155,1
101,155,1996,101,Chile,CHL,5263.191366,14396020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643837168,0.151392116,0.636985351,0.358914064,0.960529434,8,7,2,4,7,1839,2008,1,7,7,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.87121653,0.945706708,0.796726353,0.970044136,206,152,155,1
102,155,1997,102,Chile,CHL,5674.153008,14594070,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646805485,0.151366795,0.640418694,0.369893441,0.963445193,8,7,2,4,7,1839,2008,1,8,8,1,-3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.87121653,0.945706708,0.796726353,0.970044136,206,152,155,1
103,155,1998,103,Chile,CHL,5367.211824,14788609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605801112,0.145897916,0.599351666,0.342153901,0.910206461,8,7,2,4,7,1839,2008,1,9,9,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.87121653,0.945706708,0.796726353,0.970044136,206,152,155,1
104,155,1999,104,Chile,CHL,4872.692148,14980484,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628137426,0.155310984,0.620646254,0.347993233,0.950435795,8,7,2,4,7,1839,2008,1,10,10,1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.861643371,0.941572731,0.781714011,0.970044136,206,152,155,1
105,155,2000,105,Chile,CHL,5229.177098,15170387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74341903,0.155815951,0.740403665,0.45778901,1.059578802,9,7,2,4,7,1839,2008,1,11,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.874530229,0.947183749,0.801876709,0.970044136,206,152,155,2
106,155,2001,106,Chile,CHL,4709.9234,15358418,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672780404,0.159650405,0.669046163,0.378918619,0.999664466,9,7,2,4,7,1839,2008,1,12,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.874530229,0.947183749,0.801876709,0.970044136,206,152,155,2
107,155,2002,107,Chile,CHL,4566.523326,15544554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735641706,0.170147792,0.732777336,0.417312321,1.074285762,9,7,2,4,7,1839,2008,1,13,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.875889447,0.947803193,0.803975702,0.970044136,206,152,155,2
108,155,2003,108,Chile,CHL,4948.74818,15729268,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814682997,0.174627229,0.808741922,0.488037385,1.170187754,9,7,2,4,7,1839,2008,1,14,14,1,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.875889447,0.947803193,0.803975702,0.970044136,206,152,155,2
109,155,2004,109,Chile,CHL,6323.75764,15913119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.813295854,0.177668348,0.807623556,0.493443296,1.17906758,9,7,2,4,7,1839,2008,1,15,15,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.875889447,0.947803193,0.803975702,0.970044136,206,152,155,2
110,155,2005,110,Chile,CHL,7728.611897,16096571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.817191777,0.176377654,0.811559283,0.491173275,1.1761097,9,7,2,4,7,1839,2008,1,16,16,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,155,0.864982375,0.943084392,0.786880357,0.970044136,206,152,155,2
111,160,1995,111,Argentina,ARG,7373.427403,34994818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718200146,0.169710422,0.711002661,0.414043678,1.073328875,7,5,2,4,5,1841,2008,1,13,13,1,-5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.853221373,0.937593653,0.768849093,0.607516468,119,32,160,1
112,160,1996,112,Argentina,ARG,7683.573848,35419683,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72565933,0.171164508,0.714786572,0.421062356,1.082976117,7,5,2,4,5,1841,2008,1,14,14,1,-4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.852478537,0.937217274,0.767739801,0.607516468,119,32,160,1
113,160,1997,113,Argentina,ARG,8172.665235,35833965,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719005529,0.168429887,0.709407791,0.412181675,1.071387232,7,5,2,4,5,1841,2008,1,15,15,1,-3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.852478537,0.937217274,0.767739801,0.607516468,119,32,160,1
114,160,1998,114,Argentina,ARG,8248.76472,36241578,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676045102,0.163715683,0.668920114,0.37796944,1.018374741,7,5,2,4,5,1841,2008,1,16,16,1,-2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.851553452,0.936858655,0.766248249,0.620548904,119,32,160,1
115,160,1999,115,Argentina,ARG,7736.372578,36648054,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.757368814,0.180947713,0.75143699,0.428664776,1.135253785,8,6,2,4,6,1841,2008,1,17,17,1,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.852021243,0.937028619,0.767013868,0.639481127,119,32,160,1
116,160,2000,116,Argentina,ARG,7669.273709,37057453,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952542873,0.184859401,0.946176198,0.607832859,1.336836535,8,6,2,4,6,1841,2008,1,18,18,1,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.861329065,0.941408367,0.781249763,0.743964851,119,32,160,1
117,160,2001,117,Argentina,ARG,7170.689698,37471535,5,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583834196,0.150185329,0.574768861,0.303754964,0.893491042,8,6,2,4,6,1841,2008,1,19,19,1,1,5,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.861971042,0.941642403,0.78229968,0.738318682,119,32,160,1
118,160,2002,118,Argentina,ARG,2579.201638,37889443,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709477946,0.176631008,0.699807685,0.394650357,1.085698607,8,6,2,4,6,1841,2008,1,20,20,1,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.852094086,0.937087062,0.76710111,0.72564137,119,32,160,1
119,160,2003,119,Argentina,ARG,3330.409821,38309475,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972573408,0.199312585,0.969726977,0.589360236,1.377071693,8,6,2,4,6,1841,2008,1,21,21,1,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.834337045,0.92867274,0.740001349,0.698968172,119,32,160,1
120,160,2004,120,Argentina,ARG,4696.070111,38728778,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967763138,0.199572643,0.963934869,0.583191766,1.376791935,8,6,2,4,6,1841,2008,1,22,22,1,4,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,160,0.831690634,0.927298025,0.736083243,0.698968172,119,32,160,1
